year,month,day,hour,minute,second,latitude,longitude,depth,mag_type,magnitude,time
2023,1,5,22,11,21.63,29.476,102.179,5,ML,0.4,2023-01-05 22:11:21.630
2023,1,5,22,16,27.5,29.472,102.213,5,ML,0.5,2023-01-05 22:16:27.500
2023,1,5,22,20,3.3,23.515,101.92,12,ML,0.7,2023-01-05 22:20:03.300
2023,1,5,22,27,53.59,29.19,100.128,2,ML,1.7,2023-01-05 22:27:53.590
2023,1,5,23,29,26.28,29.648,102.023,2,ML,1.0,2023-01-05 23:29:26.280
2023,1,6,0,0,51.0,29.64,102.07,5,ML,0.7,2023-01-06 00:00:51.000
2023,1,6,0,45,58.78,29.626,102.012,10,ML,0.5,2023-01-06 00:45:58.780
2023,1,6,1,27,9.67,27.365,102.993,8,ML,1.7,2023-01-06 01:27:09.670
2023,1,6,2,3,26.66,29.669,102.019,4,ML,0.6,2023-01-06 02:03:26.660
2023,1,6,2,31,55.83,29.376,105.159,9,ML,1.7,2023-01-06 02:31:55.830
2023,1,6,3,4,12.41,29.613,102.025,2,ML,0.3,2023-01-06 03:04:12.410
2023,1,6,3,16,26.47,29.65,102.028,6,ML,0.4,2023-01-06 03:16:26.470
2023,1,6,3,25,44.42,27.9,100.554,5,ML,0.7,2023-01-06 03:25:44.420
2023,1,6,3,45,45.56,29.509,101.937,9,ML,0.6,2023-01-06 03:45:45.560
2023,1,6,4,31,57.07,24.708,102.5,6,ML,0.8,2023-01-06 04:31:57.070
2023,1,6,4,33,26.24,29.908,101.919,5,ML,0.5,2023-01-06 04:33:26.240
2023,1,6,4,50,49.49,29.646,101.924,10,ML,0.7,2023-01-06 04:50:49.490
2023,1,6,5,44,47.15,26.843,102.94,11,ML,2.6,2023-01-06 05:44:47.150
2023,1,6,6,0,49.88,26.848,102.952,11,ML,2.0,2023-01-06 06:00:49.880
2023,1,6,6,3,51.57,29.776,102.996,6,ML,1.0,2023-01-06 06:03:51.570
2023,1,6,6,11,15.59,26.86,102.961,13,ML,2.8,2023-01-06 06:11:15.590
2023,1,6,6,17,26.33,26.842,102.956,8,ML,1.4,2023-01-06 06:17:26.330
2023,1,6,6,31,39.72,26.834,102.959,10,ML,2.6,2023-01-06 06:31:39.720
2023,1,6,6,33,18.19,29.52,101.993,2,ML,0.5,2023-01-06 06:33:18.190
2023,1,6,6,33,27.66,26.84,102.959,11,ML,2.0,2023-01-06 06:33:27.660
2023,1,6,7,17,37.06,26.861,102.965,13,ML,2.5,2023-01-06 07:17:37.060
2023,1,6,7,50,54.98,26.845,102.955,9,ML,1.3,2023-01-06 07:50:54.980
2023,1,6,7,55,32.6,29.274,101.592,20,ML,0.4,2023-01-06 07:55:32.600
2023,1,6,8,26,20.28,29.621,102.027,7,ML,1.0,2023-01-06 08:26:20.280
2023,1,6,9,18,27.4,29.241,102.305,15,ML,0.8,2023-01-06 09:18:27.400
2023,1,6,9,21,31.86,29.242,102.31,16,ML,1.0,2023-01-06 09:21:31.860
2023,1,6,9,49,30.87,29.414,104.646,11,ML,1.5,2023-01-06 09:49:30.870
2023,1,6,10,22,18.89,25.445,105.664,6,ML,0.6,2023-01-06 10:22:18.890
2023,1,6,10,38,2.77,26.863,102.958,12,ML,3.1,2023-01-06 10:38:02.770
2023,1,6,10,42,47.97,29.244,102.299,15,ML,1.0,2023-01-06 10:42:47.970
2023,1,6,10,58,33.97,29.578,102.038,4,ML,1.0,2023-01-06 10:58:33.970
2023,1,6,11,23,18.94,29.277,105.85,10,ML,1.9,2023-01-06 11:23:18.940
2023,1,6,12,4,38.35,23.575,103.986,14,ML,1.9,2023-01-06 12:04:38.350
2023,1,6,12,9,21.09,29.599,103.052,24,ML,2.3,2023-01-06 12:09:21.090
2023,1,6,12,14,9.62,28.402,104.847,10,ML,1.2,2023-01-06 12:14:09.620
2023,1,6,12,16,44.94,26.853,102.957,12,ML,1.3,2023-01-06 12:16:44.940
2023,1,6,12,21,36.02,23.395,104.226,5,ML,1.6,2023-01-06 12:21:36.020
2023,1,6,12,26,6.26,27.015,104.725,13,ML,0.3,2023-01-06 12:26:06.260
2023,1,6,12,49,54.78,29.657,102.024,9,ML,0.9,2023-01-06 12:49:54.780
2023,1,6,12,59,17.67,25.917,105.004,6,ML,0.8,2023-01-06 12:59:17.670
2023,1,6,13,25,45.13,23.194,101.577,15,ML,1.2,2023-01-06 13:25:45.130
2023,1,6,14,10,25.7,27.819,103.658,6,ML,1.2,2023-01-06 14:10:25.700
2023,1,6,14,11,0.81,27.744,104.92,4,ML,1.7,2023-01-06 14:11:00.810
2023,1,6,14,26,5.9,29.563,102.031,2,ML,1.8,2023-01-06 14:26:05.900
2023,1,6,14,38,16.96,29.652,102.029,7,ML,0.8,2023-01-06 14:38:16.960
2023,1,6,15,9,2.19,23.593,102.408,13,ML,1.4,2023-01-06 15:09:02.190
2023,1,6,15,30,3.05,25.234,100.637,17,ML,1.7,2023-01-06 15:30:03.050
2023,1,6,16,5,51.56,29.647,102.077,5,ML,1.1,2023-01-06 16:05:51.560
2023,1,6,16,23,42.51,25.497,105.048,10,ML,1.0,2023-01-06 16:23:42.510
2023,1,6,17,7,39.78,29.507,101.96,9,ML,1.0,2023-01-06 17:07:39.780
2023,1,6,17,7,49.64,29.267,105.19,12,ML,1.7,2023-01-06 17:07:49.640
2023,1,6,18,31,11.08,28.412,104.783,4,ML,1.1,2023-01-06 18:31:11.080
2023,1,6,18,34,41.94,29.664,102.018,2,ML,1.0,2023-01-06 18:34:41.940
2023,1,6,18,57,29.13,29.6,102.02,5,ML,2.1,2023-01-06 18:57:29.130
2023,1,6,19,6,20.33,26.982,102.907,12,ML,3.0,2023-01-06 19:06:20.330
2023,1,6,20,14,17.22,29.514,101.932,6,ML,1.4,2023-01-06 20:14:17.220
2023,1,6,20,21,35.43,28.491,102.002,10,ML,0.9,2023-01-06 20:21:35.430
2023,1,6,21,40,53.49,27.475,100.84,18,ML,0.6,2023-01-06 21:40:53.490
2023,1,6,22,18,15.11,29.609,101.974,3,ML,1.0,2023-01-06 22:18:15.110
2023,1,6,22,25,29.22,25.824,100.527,11,ML,0.9,2023-01-06 22:25:29.220
2023,1,6,22,49,12.48,29.295,105.135,9,ML,1.0,2023-01-06 22:49:12.480
2023,1,6,23,41,24.02,29.572,102.037,7,ML,0.2,2023-01-06 23:41:24.020
2023,1,7,0,4,17.58,29.641,102.078,7,ML,2.1,2023-01-07 00:04:17.580
2023,1,7,0,15,1.91,29.575,102.042,6,ML,0.0,2023-01-07 00:15:01.910
2023,1,7,0,26,35.85,29.535,101.981,6,ML,0.3,2023-01-07 00:26:35.850
2023,1,7,0,27,25.31,29.312,105.53,10,ML,1.1,2023-01-07 00:27:25.310
2023,1,7,1,32,2.04,29.57,103.379,10,ML,1.8,2023-01-07 01:32:02.040
2023,1,7,1,44,15.99,29.281,105.124,8,ML,1.0,2023-01-07 01:44:15.990
2023,1,7,1,46,14.35,29.594,102.078,6,ML,0.7,2023-01-07 01:46:14.350
2023,1,7,2,1,49.19,29.628,102.024,7,ML,1.6,2023-01-07 02:01:49.190
2023,1,7,2,29,5.82,29.817,101.996,7,ML,0.8,2023-01-07 02:29:05.820
2023,1,7,2,50,59.59,29.194,105.507,13,ML,0.8,2023-01-07 02:50:59.590
2023,1,7,3,36,21.22,29.642,102.07,5,ML,0.1,2023-01-07 03:36:21.220
2023,1,7,3,48,26.34,27.737,100.848,13,ML,0.2,2023-01-07 03:48:26.340
2023,1,7,4,2,45.75,26.842,102.96,12,ML,0.9,2023-01-07 04:02:45.750
2023,1,7,4,7,30.99,27.742,100.838,13,ML,0.2,2023-01-07 04:07:30.990
2023,1,7,4,26,27.81,23.524,101.709,6,ML,0.5,2023-01-07 04:26:27.810
2023,1,7,4,31,0.82,29.82,101.999,8,ML,0.5,2023-01-07 04:31:00.820
2023,1,7,4,57,14.74,23.549,103.973,13,ML,1.0,2023-01-07 04:57:14.740
2023,1,7,5,27,9.79,26.847,102.959,10,ML,1.5,2023-01-07 05:27:09.790
2023,1,7,5,39,42.8,29.444,102.156,7,ML,0.5,2023-01-07 05:39:42.800
2023,1,7,5,52,43.77,27.143,102.874,14,ML,2.2,2023-01-07 05:52:43.770
2023,1,7,6,2,25.1,27.063,103.737,8,ML,1.8,2023-01-07 06:02:25.100
2023,1,7,6,10,53.94,24.545,102.075,19,ML,1.3,2023-01-07 06:10:53.940
2023,1,7,6,37,32.07,29.302,105.693,10,ML,1.1,2023-01-07 06:37:32.070
2023,1,7,6,58,36.34,26.848,102.961,12,ML,1.8,2023-01-07 06:58:36.340
2023,1,7,7,16,44.15,29.572,102.159,6,ML,0.5,2023-01-07 07:16:44.150
2023,1,7,7,30,52.92,29.982,101.65,6,ML,0.5,2023-01-07 07:30:52.920
2023,1,7,7,37,26.93,27.231,103.725,16,ML,1.9,2023-01-07 07:37:26.930
2023,1,7,8,0,22.22,26.995,102.162,4,ML,1.7,2023-01-07 08:00:22.220
2023,1,7,10,6,57.6,29.261,105.527,5,ML,1.6,2023-01-07 10:06:57.600
2023,1,7,11,4,43.19,29.886,101.956,8,ML,0.5,2023-01-07 11:04:43.190
2023,1,7,11,20,17.88,25.578,105.107,10,ML,0.8,2023-01-07 11:20:17.880
2023,1,7,11,25,59.36,25.514,105.831,10,ML,0.4,2023-01-07 11:25:59.360
2023,1,7,12,5,18.1,29.552,102.044,6,ML,0.6,2023-01-07 12:05:18.100
2023,1,7,12,39,32.5,25.637,106.708,10,ML,1.3,2023-01-07 12:39:32.500
2023,1,7,13,15,11.54,23.885,102.313,11,ML,3.1,2023-01-07 13:15:11.540
2023,1,7,13,27,34.21,23.124,104.746,11,ML,1.6,2023-01-07 13:27:34.210
2023,1,7,13,43,51.94,26.168,100.042,14,ML,0.8,2023-01-07 13:43:51.940
2023,1,7,14,18,1.58,28.363,104.916,6,ML,1.2,2023-01-07 14:18:01.580
2023,1,7,14,25,22.38,25.837,105.331,10,ML,0.8,2023-01-07 14:25:22.380
2023,1,7,14,34,51.45,27.793,100.604,7,ML,1.0,2023-01-07 14:34:51.450
2023,1,7,14,55,43.77,28.627,104.288,6,ML,2.0,2023-01-07 14:55:43.770
2023,1,7,15,23,9.75,24.189,102.791,11,ML,1.0,2023-01-07 15:23:09.750
2023,1,7,15,38,19.75,29.442,102.146,7,ML,1.5,2023-01-07 15:38:19.750
2023,1,7,16,52,3.63,29.629,102.025,6,ML,0.9,2023-01-07 16:52:03.630
2023,1,7,17,1,22.96,25.318,104.855,10,ML,0.2,2023-01-07 17:01:22.960
2023,1,7,17,12,59.87,24.118,102.853,6,ML,1.2,2023-01-07 17:12:59.870
2023,1,7,17,55,59.33,25.606,105.336,10,ML,0.6,2023-01-07 17:55:59.330
2023,1,7,17,56,36.15,28.032,104.153,6,ML,1.5,2023-01-07 17:56:36.150
2023,1,7,17,58,46.27,25.465,104.927,10,ML,0.4,2023-01-07 17:58:46.270
2023,1,7,18,30,37.87,23.884,102.369,22,ML,1.2,2023-01-07 18:30:37.870
2023,1,7,19,29,17.79,28.242,103.629,15,ML,1.0,2023-01-07 19:29:17.790
2023,1,7,19,41,2.56,29.64,102.011,6,ML,0.5,2023-01-07 19:41:02.560
2023,1,7,19,52,41.14,29.635,101.997,13,ML,1.0,2023-01-07 19:52:41.140
2023,1,7,20,43,49.55,29.59,101.99,6,ML,0.4,2023-01-07 20:43:49.550
2023,1,7,21,28,10.96,29.633,104.646,6,ML,2.4,2023-01-07 21:28:10.960
2023,1,7,22,12,17.59,29.419,104.637,10,ML,1.3,2023-01-07 22:12:17.590
2023,1,7,22,53,30.13,26.173,100.003,15,ML,1.0,2023-01-07 22:53:30.130
2023,1,7,22,54,8.2,29.572,103.372,19,ML,2.7,2023-01-07 22:54:08.200
2023,1,7,23,6,49.77,29.582,104.619,6,ML,1.2,2023-01-07 23:06:49.770
2023,1,7,23,28,49.16,27.11,102.879,11,ML,1.7,2023-01-07 23:28:49.160
2023,1,7,23,48,9.14,29.666,101.971,10,ML,0.3,2023-01-07 23:48:09.140
2023,1,8,0,8,38.64,29.562,103.396,9,ML,1.0,2023-01-08 00:08:38.640
2023,1,8,0,10,49.75,23.059,100.99,10,ML,1.3,2023-01-08 00:10:49.750
2023,1,8,0,19,20.8,29.278,105.519,5,ML,0.7,2023-01-08 00:19:20.800
2023,1,8,0,27,32.35,23.534,101.729,10,ML,0.5,2023-01-08 00:27:32.350
2023,1,8,0,34,39.29,29.655,101.973,6,ML,0.5,2023-01-08 00:34:39.290
2023,1,8,1,3,59.48,29.643,102.058,6,ML,0.6,2023-01-08 01:03:59.480
2023,1,8,2,8,59.3,25.462,100.137,6,ML,0.3,2023-01-08 02:08:59.300
2023,1,8,2,30,43.06,28.294,104.887,6,ML,0.9,2023-01-08 02:30:43.060
2023,1,8,2,52,47.01,29.302,105.536,10,ML,1.2,2023-01-08 02:52:47.010
2023,1,8,3,38,37.93,29.419,104.653,6,ML,1.1,2023-01-08 03:38:37.930
2023,1,8,3,39,1.0,29.419,104.654,8,ML,1.0,2023-01-08 03:39:01.000
2023,1,8,3,44,25.45,28.414,104.767,6,ML,1.0,2023-01-08 03:44:25.450
2023,1,8,4,47,49.99,29.617,102.015,4,ML,1.0,2023-01-08 04:47:49.990
2023,1,8,5,5,23.33,27.869,100.585,8,ML,0.5,2023-01-08 05:05:23.330
2023,1,8,5,11,46.77,29.589,102.009,5,ML,0.7,2023-01-08 05:11:46.770
2023,1,8,5,38,32.54,29.492,102.205,13,ML,1.8,2023-01-08 05:38:32.540
2023,1,8,5,44,52.86,29.63,101.964,6,ML,0.7,2023-01-08 05:44:52.860
2023,1,8,5,48,44.86,23.783,102.372,10,ML,0.0,2023-01-08 05:48:44.860
2023,1,8,6,11,14.26,29.633,102.019,4,ML,0.3,2023-01-08 06:11:14.260
2023,1,8,6,42,6.92,29.576,102.025,2,ML,0.3,2023-01-08 06:42:06.920
2023,1,8,6,48,0.89,29.611,101.966,3,ML,1.2,2023-01-08 06:48:00.890
2023,1,8,6,49,9.12,23.53,103.969,10,ML,1.6,2023-01-08 06:49:09.120
2023,1,8,6,56,1.07,27.837,100.596,10,ML,0.5,2023-01-08 06:56:01.070
2023,1,8,7,12,53.28,29.598,102.016,5,ML,2.6,2023-01-08 07:12:53.280
2023,1,8,7,15,25.79,29.469,102.155,6,ML,1.0,2023-01-08 07:15:25.790
2023,1,8,7,23,33.36,29.194,102.264,11,ML,1.2,2023-01-08 07:23:33.360
2023,1,8,8,7,0.34,29.596,102.024,3,ML,1.3,2023-01-08 08:07:00.340
2023,1,8,8,9,21.37,29.33,102.218,8,ML,1.0,2023-01-08 08:09:21.370
2023,1,8,8,27,10.49,23.551,101.92,10,ML,1.0,2023-01-08 08:27:10.490
2023,1,8,8,51,25.83,29.745,102.017,4,ML,1.1,2023-01-08 08:51:25.830
2023,1,8,9,3,59.7,23.609,104.048,10,ML,1.9,2023-01-08 09:03:59.700
2023,1,8,9,33,59.27,29.262,105.184,13,ML,1.6,2023-01-08 09:33:59.270
2023,1,8,9,59,33.98,29.625,102.023,5,ML,0.6,2023-01-08 09:59:33.980
2023,1,8,11,37,27.45,25.186,102.52,10,ML,0.9,2023-01-08 11:37:27.450
2023,1,8,12,8,30.24,29.623,102.025,5,ML,0.7,2023-01-08 12:08:30.240
2023,1,8,12,8,46.05,25.552,102.568,10,ML,1.3,2023-01-08 12:08:46.050
2023,1,8,13,0,37.73,29.595,102.011,3,ML,0.7,2023-01-08 13:00:37.730
2023,1,8,13,46,23.15,26.842,102.949,11,ML,2.4,2023-01-08 13:46:23.150
2023,1,8,14,9,47.77,29.607,101.955,4,ML,1.5,2023-01-08 14:09:47.770
2023,1,8,14,13,5.83,29.262,105.2,12,ML,1.3,2023-01-08 14:13:05.830
2023,1,8,14,26,10.17,23.895,102.319,10,ML,2.6,2023-01-08 14:26:10.170
2023,1,8,14,42,44.04,23.562,104.031,10,ML,2.1,2023-01-08 14:42:44.040
2023,1,8,15,2,55.74,23.697,102.435,10,ML,2.5,2023-01-08 15:02:55.740
2023,1,8,15,27,36.42,29.67,101.986,8,ML,1.0,2023-01-08 15:27:36.420
2023,1,8,16,1,37.65,23.179,104.516,10,ML,1.5,2023-01-08 16:01:37.650
2023,1,8,16,4,14.58,27.751,100.717,10,ML,0.3,2023-01-08 16:04:14.580
2023,1,8,16,5,56.17,29.599,102.025,4,ML,1.7,2023-01-08 16:05:56.170
2023,1,8,16,9,56.67,27.712,101.009,10,ML,0.8,2023-01-08 16:09:56.670
2023,1,8,16,19,43.84,28.374,104.89,7,ML,1.4,2023-01-08 16:19:43.840
2023,1,8,17,7,11.08,23.707,102.43,10,ML,1.6,2023-01-08 17:07:11.080
2023,1,8,17,10,56.59,24.702,102.554,10,ML,1.5,2023-01-08 17:10:56.590
2023,1,8,17,55,12.73,25.624,101.995,10,ML,1.1,2023-01-08 17:55:12.730
2023,1,8,18,7,54.87,23.612,102.787,10,ML,1.3,2023-01-08 18:07:54.870
2023,1,8,18,14,18.81,29.402,104.635,9,ML,1.3,2023-01-08 18:14:18.810
2023,1,8,18,34,7.99,29.609,101.985,4,ML,1.3,2023-01-08 18:34:07.990
2023,1,8,19,33,43.38,29.045,102.36,23,ML,1.3,2023-01-08 19:33:43.380
2023,1,8,19,54,35.58,23.912,102.307,10,ML,0.6,2023-01-08 19:54:35.580
2023,1,8,20,23,37.67,29.925,101.886,6,ML,0.5,2023-01-08 20:23:37.670
2023,1,8,20,40,44.57,26.497,100.807,5,ML,1.1,2023-01-08 20:40:44.570
2023,1,8,21,29,46.36,29.565,102.024,2,ML,0.2,2023-01-08 21:29:46.360
2023,1,8,21,38,18.14,23.581,104.061,10,ML,2.0,2023-01-08 21:38:18.140
2023,1,8,23,26,12.76,29.607,102.033,5,ML,0.4,2023-01-08 23:26:12.760
2023,1,8,23,38,13.68,25.653,101.879,10,ML,1.1,2023-01-08 23:38:13.680
2023,1,9,0,7,26.24,29.617,102.075,8,ML,1.2,2023-01-09 00:07:26.240
2023,1,9,0,39,31.78,29.948,101.964,7,ML,0.9,2023-01-09 00:39:31.780
2023,1,9,1,22,55.35,29.623,102.031,6,ML,0.6,2023-01-09 01:22:55.350
2023,1,9,1,24,9.32,29.624,102.016,4,ML,0.2,2023-01-09 01:24:09.320
2023,1,9,1,57,16.57,29.627,101.948,6,ML,0.9,2023-01-09 01:57:16.570
2023,1,9,2,10,31.71,29.628,102.014,7,ML,0.6,2023-01-09 02:10:31.710
2023,1,9,2,11,59.95,28.321,104.885,6,ML,1.2,2023-01-09 02:11:59.950
2023,1,9,2,15,48.78,23.779,102.37,12,ML,0.7,2023-01-09 02:15:48.780
2023,1,9,2,19,13.01,29.654,102.731,6,ML,1.5,2023-01-09 02:19:13.010
2023,1,9,2,50,58.62,29.628,102.014,4,ML,0.6,2023-01-09 02:50:58.620
2023,1,9,2,59,10.11,29.63,102.012,6,ML,1.7,2023-01-09 02:59:10.110
2023,1,9,3,2,2.46,29.644,102.009,6,ML,0.4,2023-01-09 03:02:02.460
2023,1,9,3,57,58.85,29.639,102.008,3,ML,2.0,2023-01-09 03:57:58.850
2023,1,9,3,58,4.66,29.625,102.011,7,ML,2.7,2023-01-09 03:58:04.660
2023,1,9,4,1,9.46,29.63,102.018,5,ML,0.4,2023-01-09 04:01:09.460
2023,1,9,4,5,23.74,29.624,102.012,11,ML,1.4,2023-01-09 04:05:23.740
2023,1,9,4,8,2.67,29.645,102.005,4,ML,0.7,2023-01-09 04:08:02.670
2023,1,9,4,13,52.08,29.628,102.013,7,ML,1.2,2023-01-09 04:13:52.080
2023,1,9,4,21,28.16,29.632,102.02,7,ML,0.6,2023-01-09 04:21:28.160
2023,1,9,4,24,33.73,29.628,102.009,7,ML,1.4,2023-01-09 04:24:33.730
2023,1,9,4,25,52.77,29.629,101.996,3,ML,1.0,2023-01-09 04:25:52.770
2023,1,9,4,26,50.45,29.634,102.016,6,ML,0.9,2023-01-09 04:26:50.450
2023,1,9,4,27,56.15,29.638,102.016,6,ML,0.5,2023-01-09 04:27:56.150
2023,1,9,4,37,29.08,29.541,102.024,1,ML,0.5,2023-01-09 04:37:29.080
2023,1,9,4,40,32.76,29.634,102.015,6,ML,0.3,2023-01-09 04:40:32.760
2023,1,9,4,46,9.31,29.629,102.01,5,ML,1.2,2023-01-09 04:46:09.310
2023,1,9,4,47,19.54,29.632,102.011,3,ML,0.4,2023-01-09 04:47:19.540
2023,1,9,5,7,22.09,29.631,102.013,2,ML,0.4,2023-01-09 05:07:22.090
2023,1,9,5,16,24.69,29.64,102.016,7,ML,0.4,2023-01-09 05:16:24.690
2023,1,9,5,28,24.34,29.617,101.961,5,ML,0.8,2023-01-09 05:28:24.340
2023,1,9,5,35,11.4,29.63,102.015,4,ML,0.7,2023-01-09 05:35:11.400
2023,1,9,5,46,27.2,29.618,101.989,2,ML,0.5,2023-01-09 05:46:27.200
2023,1,9,6,24,2.67,29.635,102.012,4,ML,0.4,2023-01-09 06:24:02.670
2023,1,9,6,34,58.01,26.506,102.98,23,ML,2.0,2023-01-09 06:34:58.010
2023,1,9,6,51,40.13,29.611,101.999,5,ML,0.5,2023-01-09 06:51:40.130
2023,1,9,7,7,1.35,29.637,102.009,3,ML,0.3,2023-01-09 07:07:01.350
2023,1,9,7,21,49.28,29.443,102.144,6,ML,1.1,2023-01-09 07:21:49.280
2023,1,9,7,22,5.49,29.441,102.143,7,ML,1.2,2023-01-09 07:22:05.490
2023,1,9,8,1,43.71,29.649,102.081,8,ML,1.3,2023-01-09 08:01:43.710
2023,1,9,8,7,31.05,29.631,102.01,6,ML,1.6,2023-01-09 08:07:31.050
2023,1,9,9,26,18.53,29.627,102.012,9,ML,0.5,2023-01-09 09:26:18.530
2023,1,9,9,35,46.96,28.407,104.752,6,ML,1.3,2023-01-09 09:35:46.960
2023,1,9,10,24,0.39,29.561,102.086,5,ML,0.6,2023-01-09 10:24:00.390
2023,1,9,10,53,5.84,29.73,102.03,2,ML,1.0,2023-01-09 10:53:05.840
2023,1,9,11,20,23.51,29.452,102.143,7,ML,1.0,2023-01-09 11:20:23.510
2023,1,9,11,27,23.09,23.703,102.417,7,ML,1.2,2023-01-09 11:27:23.090
2023,1,9,11,56,16.01,23.901,102.314,11,ML,1.5,2023-01-09 11:56:16.010
2023,1,9,12,9,13.49,29.665,104.595,6,ML,1.6,2023-01-09 12:09:13.490
2023,1,9,12,22,40.28,26.355,102.971,6,ML,2.1,2023-01-09 12:22:40.280
2023,1,9,14,5,18.0,24.119,102.667,10,ML,1.1,2023-01-09 14:05:18.000
2023,1,9,14,24,35.64,29.617,102.018,7,ML,2.3,2023-01-09 14:24:35.640
2023,1,9,15,10,19.85,26.32,103.008,16,ML,2.2,2023-01-09 15:10:19.850
2023,1,9,15,33,38.79,25.496,105.181,10,ML,0.6,2023-01-09 15:33:38.790
2023,1,9,16,39,49.09,29.763,102.0,3,ML,0.7,2023-01-09 16:39:49.090
2023,1,9,17,17,12.64,23.566,104.643,10,ML,1.6,2023-01-09 17:17:12.640
2023,1,9,17,55,8.47,26.758,100.714,13,ML,1.5,2023-01-09 17:55:08.470
2023,1,9,18,6,5.56,28.138,104.464,17,ML,1.0,2023-01-09 18:06:05.560
2023,1,9,18,22,5.65,29.595,101.965,4,ML,2.2,2023-01-09 18:22:05.650
2023,1,9,18,44,35.65,29.484,102.128,9,ML,1.7,2023-01-09 18:44:35.650
2023,1,9,19,13,33.76,26.576,100.74,5,ML,1.6,2023-01-09 19:13:33.760
2023,1,9,19,31,35.81,29.634,102.012,5,ML,0.9,2023-01-09 19:31:35.810
2023,1,9,19,36,4.29,25.596,105.156,10,ML,0.4,2023-01-09 19:36:04.290
2023,1,9,20,37,11.92,29.279,105.544,6,ML,1.6,2023-01-09 20:37:11.920
2023,1,9,20,46,44.68,29.624,102.016,6,ML,1.1,2023-01-09 20:46:44.680
2023,1,9,20,50,1.76,29.632,102.013,4,ML,0.9,2023-01-09 20:50:01.760
2023,1,9,20,54,13.19,29.03,102.069,6,ML,1.3,2023-01-09 20:54:13.190
2023,1,9,21,9,50.83,29.588,102.031,4,ML,0.4,2023-01-09 21:09:50.830
2023,1,9,21,25,49.41,29.584,102.036,5,ML,2.4,2023-01-09 21:25:49.410
2023,1,9,21,30,19.63,23.56,103.986,5,ML,1.2,2023-01-09 21:30:19.630
2023,1,9,21,30,41.47,29.629,102.04,8,ML,2.3,2023-01-09 21:30:41.470
2023,1,9,21,32,37.24,29.184,105.502,15,ML,0.9,2023-01-09 21:32:37.240
2023,1,9,22,1,22.52,29.682,106.028,10,ML,3.1,2023-01-09 22:01:22.520
2023,1,9,22,3,47.83,29.616,102.03,2,ML,0.4,2023-01-09 22:03:47.830
2023,1,9,22,48,46.89,29.633,102.014,9,ML,0.7,2023-01-09 22:48:46.890
2023,1,9,22,53,20.15,29.409,104.653,6,ML,1.4,2023-01-09 22:53:20.150
2023,1,9,22,55,50.46,29.621,102.023,6,ML,0.2,2023-01-09 22:55:50.460
2023,1,9,23,41,25.04,29.609,101.967,7,ML,0.4,2023-01-09 23:41:25.040
2023,1,9,23,52,51.7,29.694,104.663,6,ML,2.1,2023-01-09 23:52:51.700
2023,1,10,0,5,45.78,29.794,101.937,8,ML,1.2,2023-01-10 00:05:45.780
2023,1,10,0,16,56.97,28.592,103.622,8,ML,0.9,2023-01-10 00:16:56.970
2023,1,10,0,23,25.03,23.706,102.427,9,ML,-0.0,2023-01-10 00:23:25.030
2023,1,10,0,44,27.43,26.919,102.917,5,ML,1.5,2023-01-10 00:44:27.430
2023,1,10,0,45,6.58,26.925,102.905,5,ML,1.0,2023-01-10 00:45:06.580
2023,1,10,0,46,32.62,26.983,102.907,3,ML,1.2,2023-01-10 00:46:32.620
2023,1,10,0,47,26.45,29.93,101.889,9,ML,0.6,2023-01-10 00:47:26.450
2023,1,10,1,24,24.1,29.272,105.181,11,ML,0.5,2023-01-10 01:24:24.100
2023,1,10,2,25,17.33,29.262,105.186,6,ML,2.0,2023-01-10 02:25:17.330
2023,1,10,2,53,58.67,26.331,103.0,21,ML,1.9,2023-01-10 02:53:58.670
2023,1,10,3,16,11.49,29.634,102.01,9,ML,0.7,2023-01-10 03:16:11.490
2023,1,10,3,30,49.41,29.598,102.02,4,ML,0.9,2023-01-10 03:30:49.410
2023,1,10,3,50,16.92,29.243,105.502,5,ML,1.7,2023-01-10 03:50:16.920
2023,1,10,3,51,52.9,29.566,102.023,5,ML,1.0,2023-01-10 03:51:52.900
2023,1,10,4,6,25.1,28.311,104.896,3,ML,1.4,2023-01-10 04:06:25.100
2023,1,10,4,23,57.94,29.596,102.024,6,ML,1.5,2023-01-10 04:23:57.940
2023,1,10,4,24,27.96,26.865,102.91,5,ML,2.4,2023-01-10 04:24:27.960
2023,1,10,4,28,0.88,26.874,102.937,8,ML,0.9,2023-01-10 04:28:00.880
2023,1,10,4,31,6.43,29.631,102.015,5,ML,1.1,2023-01-10 04:31:06.430
2023,1,10,4,47,18.89,29.575,102.029,2,ML,1.2,2023-01-10 04:47:18.890
2023,1,10,5,39,0.66,29.567,102.079,2,ML,0.7,2023-01-10 05:39:00.660
2023,1,10,5,58,41.55,28.321,104.891,6,ML,1.1,2023-01-10 05:58:41.550
2023,1,10,6,12,1.22,29.586,102.03,3,ML,0.5,2023-01-10 06:12:01.220
2023,1,10,6,14,33.61,29.624,102.011,7,ML,1.3,2023-01-10 06:14:33.610
2023,1,10,7,19,7.98,28.21,103.952,8,ML,0.9,2023-01-10 07:19:07.980
2023,1,10,9,1,44.46,26.341,102.975,13,ML,1.5,2023-01-10 09:01:44.460
2023,1,10,9,22,9.65,27.036,103.418,15,ML,2.5,2023-01-10 09:22:09.650
2023,1,10,9,22,31.44,29.444,102.2,10,ML,2.0,2023-01-10 09:22:31.440
